manufacturer,model,year,transmission,mileage,fuelType,mpg,engineSize,price
Mercedes, A Class,2015,Manual,78058,Diesel,65.7,2.1,10354
Mercedes, CL Class,2016,Manual,18120,Diesel,67.3,2.1,17590
Mercedes, A Class,2015,Automatic,32971,Diesel,68.9,2.1,13480
Mercedes, C Class,2012,Automatic,86663,Petrol,44.8,1.6,8450
Mercedes, C Class,2016,Automatic,42271,Diesel,61.4,2.1,17999
Mercedes, GL Class,2018,Manual,24600,Petrol,48.7,1.6,17999
Mercedes, GL Class,2018,Manual,15202,Petrol,48.7,1.6,19399
Mercedes, C Class,2014,Automatic,39807,Diesel,61.4,2.1,16699
Mercedes, A Class,2016,Manual,32412,Diesel,68.9,1.5,13776
Mercedes, B Class,2018,Automatic,16028,Diesel,68.9,1.5,15999
Mercedes, C Class,2015,Automatic,35977,Petrol,53.3,2.0,13599
Mercedes, E Class,2016,Automatic,15396,Diesel,72.4,2.0,18999
Mercedes, C Class,2015,Automatic,67795,Diesel,64.2,2.1,12499
Mercedes, A Class,2015,Manual,45416,Petrol,51.4,1.6,10999
Mercedes, E Class,2017,Automatic,25454,Diesel,61.4,2.0,20999
Mercedes, C Class,2014,Automatic,62588,Diesel,62.8,2.1,13799
Mercedes, GL Class,2015,Automatic,40319,Diesel,56.6,2.1,15999
Mercedes, C Class,2012,Automatic,55685,Diesel,54.3,2.1,9799
Mercedes, A Class,2016,Manual,24764,Diesel,72.4,1.5,12999
Mercedes, A Class,2018,Automatic,18618,Diesel,65.7,1.5,18249
Mercedes, E Class,2014,Automatic,60514,Diesel,52.3,2.1,11999
Mercedes, A Class,2016,Manual,48418,Diesel,62.8,2.1,15150
Mercedes, A Class,2014,Manual,70865,Diesel,61.4,1.8,10933
Mercedes, B Class,2017,Manual,19622,Diesel,65.7,2.1,13999
Mercedes, C Class,2011,Automatic,61242,Petrol,41.5,1.8,8894
Mercedes, GL Class,2016,Automatic,54761,Diesel,56.6,2.1,15750
Mercedes, E Class,2016,Automatic,37371,Diesel,61.4,2.1,15999
Mercedes, C Class,2018,Automatic,32854,Diesel,61.4,2.1,18599
Mercedes, C Class,2017,Manual,21985,Diesel,70.6,1.6,16499
Mercedes, C Class,2016,Automatic,41864,Diesel,61.4,2.1,18108
Mercedes, GL Class,2018,Automatic,24632,Diesel,56.5,2.1,27499
Mercedes, C Class,2016,Automatic,49126,Hybrid,134.5,2.0,16562
Mercedes, A Class,2015,Automatic,67917,Diesel,68.9,2.1,13799
Mercedes, A Class,2016,Manual,18304,Diesel,72.4,1.5,13550
Mercedes, E Class,2011,Automatic,76508,Diesel,45.6,2.1,9250
Mercedes, C Class,2012,Automatic,51737,Petrol,40.4,1.8,9850
Mercedes, A Class,2018,Automatic,4350,Diesel,68.9,2.1,19499
Mercedes, C Class,2016,Automatic,38748,Diesel,64.2,2.1,15499
Mercedes, A Class,2018,Automatic,13079,Diesel,65.7,1.5,17851
Mercedes, A Class,2018,Automatic,12038,Diesel,67.3,1.5,19250
Mercedes, C Class,2016,Automatic,42402,Hybrid,134.5,2.0,16822
Mercedes, A Class,2018,Automatic,7855,Petrol,28.5,1.3,18816
Mercedes, A Class,2018,Automatic,6941,Petrol,28.5,1.3,18999
Mercedes, A Class,2014,Manual,52598,Diesel,70.6,1.5,11599
Mercedes, A Class,2018,Automatic,9717,Petrol,28.5,1.3,18950
Mercedes, A Class,2016,Automatic,42886,Diesel,68.9,2.1,15905
Mercedes, C Class,2016,Manual,58858,Diesel,65.7,1.6,13391
Mercedes, C Class,2016,Automatic,41358,Diesel,65.7,2.1,14999
Mercedes, B Class,2017,Automatic,30431,Diesel,68.9,2.1,14799
Mercedes, GL Class,2016,Automatic,17909,Petrol,50.4,1.6,18295
Mercedes, A Class,2014,Manual,61491,Diesel,62.8,2.1,11899
Mercedes, SLK,2015,Automatic,25996,Diesel,70.6,2.1,12999
Mercedes, E Class,2017,Automatic,27425,Diesel,61.4,2.0,22150
Mercedes, GL Class,2015,Automatic,64539,Diesel,67.3,2.1,13999
Mercedes, CL Class,2016,Automatic,49679,Diesel,67.3,2.1,16969
Mercedes, GL Class,2016,Automatic,35025,Diesel,56.5,2.1,17069
Mercedes, C Class,2016,Automatic,23953,Diesel,64.2,2.1,18499
Mercedes, C Class,2016,Automatic,32475,Diesel,64.2,2.1,17999
Mercedes, B Class,2016,Automatic,15541,Diesel,68.9,1.5,14999
Mercedes, A Class,2018,Automatic,8078,Diesel,65.7,1.5,17999
Mercedes, E Class,2018,Automatic,20420,Diesel,72.4,2.0,21499
Mercedes, C Class,2014,Automatic,33865,Diesel,60.1,2.1,15700
Mercedes, C Class,2017,Automatic,12040,Hybrid,134.5,2.0,20499
Mercedes, C Class,2017,Automatic,22167,Hybrid,134.5,2.0,18399
Mercedes, GL Class,2016,Automatic,39542,Diesel,64.2,2.1,16999
Mercedes, A Class,2016,Automatic,13118,Diesel,58.9,2.1,18699
Mercedes, A Class,2018,Automatic,7439,Diesel,65.7,1.5,19530
Mercedes, CL Class,2016,Automatic,42717,Diesel,58.9,2.1,14899
Mercedes, C Class,2014,Automatic,54097,Diesel,56.5,2.1,10999
Mercedes, A Class,2016,Manual,15700,Petrol,51.4,1.6,14999
Mercedes, A Class,2016,Automatic,48430,Diesel,67.3,2.1,14999
Mercedes, C Class,2015,Automatic,9793,Diesel,64.2,1.6,18999
Mercedes, A Class,2013,Manual,39750,Diesel,72.4,1.5,10199
Mercedes, M Class,2014,Automatic,37986,Diesel,39.2,3.0,20499
Mercedes, C Class,2015,Automatic,34278,Diesel,62.8,2.1,14999
Mercedes, B Class,2013,Manual,25221,Diesel,61.4,1.5,9499
Mercedes, CL Class,2015,Manual,51558,Diesel,67.3,2.1,15197
Mercedes, A Class,2017,Automatic,14156,Diesel,74.3,2.1,15285
Mercedes, A Class,2018,Manual,10148,Diesel,68.9,1.5,16450
Mercedes, E Class,2014,Automatic,23685,Petrol,47.9,2.0,14999
Mercedes, C Class,2014,Automatic,70824,Diesel,56.5,2.1,10822
Mercedes, GL Class,2015,Automatic,39518,Diesel,56.5,2.1,17375
Mercedes, E Class,2017,Automatic,35852,Diesel,72.4,2.0,19999
Mercedes, GL Class,2016,Automatic,11653,Diesel,67.3,2.1,17999
Mercedes, A Class,2017,Automatic,24460,Diesel,74.3,1.5,15700
Mercedes, E Class,2017,Automatic,29631,Diesel,57.7,2.0,22499
Mercedes, C Class,2012,Automatic,49029,Diesel,53.3,2.1,10899
Mercedes, C Class,2014,Automatic,41701,Diesel,64.2,2.1,14786
Mercedes, E Class,2016,Automatic,29570,Diesel,65.7,2.0,19599
Mercedes, A Class,2016,Manual,14253,Diesel,62.8,2.1,16499
Mercedes, GL Class,2015,Automatic,39775,Diesel,55.4,2.1,15999
Mercedes, A Class,2017,Manual,23032,Diesel,62.8,2.1,15648
Mercedes, A Class,2018,Automatic,13267,Diesel,65.7,1.5,17699
Mercedes, A Class,2018,Automatic,3545,Diesel,68.9,2.1,20250
Mercedes, A Class,2018,Automatic,9520,Petrol,52.3,1.6,17550
Mercedes, GL Class,2015,Automatic,53845,Diesel,56.5,2.1,15799
Mercedes, C Class,2015,Automatic,22499,Diesel,64.2,2.1,18999
Mercedes, S Class,2015,Automatic,77719,Diesel,51.4,3.0,19991
Mercedes, GLE Class,2016,Automatic,25022,Diesel,42.8,3.0,27991
Mercedes, S Class,2014,Automatic,31385,Diesel,48.7,3.0,25991
Mercedes, C Class,2018,Automatic,12767,Diesel,61.4,2.1,21991
Mercedes, GLC Class,2018,Automatic,17060,Diesel,56.5,2.1,27991
Mercedes, C Class,2018,Automatic,30726,Diesel,64.2,2.1,16800
Mercedes, E Class,2014,Automatic,78185,Diesel,57.7,2.1,12450
Mercedes, E Class,2013,Automatic,80442,Diesel,58.9,2.1,10000
Mercedes, A Class,2014,Manual,77859,Diesel,64.2,2.1,8499
Mercedes, GL Class,2014,Automatic,42719,Diesel,55.4,2.1,14999
Mercedes, A Class,2013,Semi-Auto,49059,Diesel,65.7,1.8,9980
Mercedes, GLA Class,2015,Semi-Auto,85000,Diesel,62.8,2.1,12980
Mercedes, B Class,2015,Manual,38500,Diesel,65.7,2.1,10000
Mercedes, A Class,2011,Automatic,52235,Petrol,41.5,1.5,5499
Mercedes, CL Class,2015,Semi-Auto,19812,Petrol,51.4,1.6,15499
Mercedes, A Class,2016,Semi-Auto,17634,Diesel,68.9,2.1,16499
Mercedes, A Class,2018,Automatic,7168,Diesel,65.7,1.5,18399
Mercedes, A Class,2018,Automatic,10020,Petrol,28.5,1.3,18750
Mercedes, GL Class,2018,Automatic,13820,Diesel,56.5,2.1,27597
Mercedes, GL Class,2017,Manual,42830,Diesel,67.3,2.1,15899
Mercedes, GL Class,2016,Automatic,19859,Diesel,56.5,2.1,25999
Mercedes, A Class,2016,Manual,14307,Diesel,68.9,1.5,14646
Mercedes, A Class,2015,Automatic,33730,Diesel,68.9,2.1,14099
Mercedes, A Class,2014,Manual,80870,Diesel,70.6,1.5,10171
Mercedes, A Class,2016,Manual,30859,Diesel,68.9,1.5,14806
Mercedes, CL Class,2014,Automatic,69080,Diesel,62.8,2.1,15034
Mercedes, C Class,2006,Automatic,101000,Diesel,41.5,2.2,3690
Mercedes, GLA Class,2016,Semi-Auto,46713,Diesel,56.5,2.1,16991
Mercedes, E Class,2015,Automatic,29701,Diesel,57.7,2.1,15691
Mercedes, E Class,2015,Automatic,70980,Diesel,56.5,2.1,14491
Mercedes, GLA Class,2016,Semi-Auto,47914,Diesel,64.2,2.1,15991
Mercedes, S Class,2014,Automatic,18273,Diesel,48.7,3.0,24491
Mercedes, SL CLASS,2016,Automatic,9105,Petrol,36.7,3.0,36991
Mercedes, SL CLASS,2016,Automatic,16608,Petrol,36.7,3.0,32991
Mercedes, C Class,2019,Automatic,12583,Diesel,54.3,2.0,28991
Mercedes, E Class,2013,Automatic,48614,Diesel,45.6,3.0,14750
Mercedes, A Class,2016,Manual,81475,Diesel,72.4,1.5,10799
Mercedes, E Class,2015,Automatic,34000,Diesel,54.3,2.1,14850
Mercedes, C Class,2017,Automatic,65891,Petrol,35.3,3.0,25995
Mercedes, A Class,2017,Automatic,20571,Petrol,52.3,1.6,18500
Mercedes, E Class,2013,Automatic,146438,Petrol,41.5,1.8,5950
Mercedes, GLC Class,2018,Automatic,20000,Diesel,56.5,2.1,20850
Mercedes, S Class,2015,Automatic,76000,Diesel,48.7,3.0,22250
Mercedes, E Class,2009,Automatic,99844,Diesel,27.7,3.0,4950
Mercedes, CLA Class,2013,Automatic,23369,Diesel,62.8,2.1,15275
Mercedes, C Class,2017,Automatic,21980,Diesel,58.9,2.1,21491
Mercedes, C Class,2016,Automatic,83990,Hybrid,76.4,2.1,14000
Mercedes, C Class,2014,Manual,92840,Diesel,68.9,2.1,11795
Mercedes, E Class,2016,Automatic,67640,Diesel,58.9,2.1,14000
Mercedes, A Class,2016,Manual,24810,Diesel,80.7,1.5,12500
Mercedes, E Class,2013,Automatic,81200,Diesel,57.7,2.1,11295
Mercedes, E Class,2014,Automatic,115680,Hybrid,64.2,2.1,10500
Mercedes, C Class,2015,Manual,114970,Diesel,68.9,2.1,11295
Mercedes, C Class,2016,Automatic,81960,Hybrid,134.5,2.0,14000
Mercedes, CLS Class,2013,Automatic,56030,Diesel,55.0,2.1,12295
Mercedes, A Class,2015,Manual,80140,Diesel,62.8,2.1,11500
Mercedes, C Class,2015,Automatic,78070,Diesel,64.2,2.1,13000
Mercedes, GLA Class,2015,Manual,59280,Diesel,62.8,2.1,14295
Mercedes, C Class,2015,Manual,73770,Diesel,68.9,2.1,10795
Mercedes, A Class,2015,Automatic,42420,Diesel,65.7,1.5,12795
Mercedes, E Class,2014,Automatic,152280,Diesel,58.9,2.1,7295
Mercedes, A Class,2017,Automatic,49650,Diesel,74.3,1.5,14500
Mercedes, C Class,2017,Automatic,33000,Diesel,64.2,2.1,16750
Mercedes, A Class,2017,Manual,20500,Petrol,51.4,1.6,15450
Mercedes, E Class,2015,Automatic,125160,Diesel,57.7,2.1,10000
Mercedes, V Class,2015,Automatic,99960,Diesel,45.6,2.1,19500
Mercedes, C Class,2015,Manual,69930,Diesel,68.9,1.6,13000
Mercedes, GLA Class,2015,Manual,115920,Diesel,62.8,2.1,10500
Mercedes, A Class,2014,Manual,71240,Diesel,62.8,2.1,10795
Mercedes, A Class,2015,Manual,81520,Diesel,70.6,1.5,10000
Mercedes, C Class,2015,Automatic,101540,Diesel,64.2,2.1,11500
Mercedes, GLA Class,2015,Automatic,57090,Diesel,62.8,2.1,14000
Mercedes, C Class,2015,Automatic,136760,Hybrid,76.4,2.1,10795
Mercedes, C Class,2015,Automatic,87980,Hybrid,134.5,2.0,13295
Mercedes, GLA Class,2017,Automatic,37000,Diesel,56.5,2.2,19995
Mercedes, E Class,2011,Automatic,90000,Diesel,43.5,3.0,9995
Mercedes, SL CLASS,2016,Automatic,35000,Petrol,31.0,4.7,33995
Mercedes, CLK,2004,Automatic,113000,Diesel,39.2,2.7,2995
Mercedes, C Class,2015,Automatic,52000,Diesel,67.3,2.1,15995
Mercedes, A Class,2017,Manual,33000,Petrol,51.4,1.6,13495
Mercedes, A Class,2016,Semi-Auto,22500,Diesel,68.9,2.1,15699
Mercedes, A Class,2018,Manual,41000,Diesel,68.9,1.5,14990
Mercedes, S Class,2012,Automatic,72700,Diesel,41.5,3.0,12995
Mercedes, E Class,2015,Automatic,34000,Diesel,54.3,3.0,16295
Mercedes, C Class,2015,Automatic,51344,Diesel,64.2,2.1,13195
Mercedes, GLA Class,2015,Automatic,71280,Diesel,62.8,2.1,13795
Mercedes, E Class,2016,Automatic,99100,Diesel,60.1,2.1,12795
Mercedes, C Class,2014,Manual,91430,Diesel,68.9,2.1,10500
Mercedes, C Class,2015,Automatic,131790,Hybrid,74.3,2.1,12995
Mercedes, E Class,2015,Automatic,131180,Diesel,60.1,2.1,11495
Mercedes, CLA Class,2016,Manual,47020,Petrol,51.4,1.6,14000
Mercedes, C Class,2016,Automatic,102580,Diesel,61.4,2.1,13195
Mercedes, A Class,2018,Automatic,8804,Petrol,28.5,1.3,18399
Mercedes, C Class,2015,Automatic,33707,Diesel,64.2,2.1,16499
Mercedes, A Class,2017,Manual,21733,Diesel,68.9,1.5,14999
Mercedes, B Class,2016,Manual,16538,Diesel,65.7,2.1,13399
Mercedes, C Class,2015,Automatic,73960,Diesel,64.2,2.1,14000
Mercedes, C Class,2016,Automatic,94440,Diesel,64.2,2.1,12195
Mercedes, C Class,2016,Manual,100950,Diesel,65.7,2.1,11000
Mercedes, C Class,2016,Automatic,66950,Hybrid,134.5,2.0,15000
Mercedes, GLA Class,2015,Automatic,54500,Diesel,62.8,2.1,14500
Mercedes, C Class,2015,Automatic,33720,Diesel,64.2,2.1,18199
Mercedes, A Class,2017,Manual,13027,Petrol,51.4,1.6,15599
Mercedes, A Class,2015,Manual,46835,Diesel,64.2,2.1,11899
Mercedes, A Class,2015,Manual,30035,Diesel,68.9,1.5,13699
Mercedes, A Class,2016,Manual,33202,Diesel,62.8,2.1,14799
Mercedes, A Class,2016,Automatic,42406,Diesel,70.6,1.5,12499
Mercedes, A Class,2016,Manual,23646,Diesel,72.4,1.5,13799
Mercedes, C Class,2008,Automatic,70000,Petrol,34.5,1.8,5875
Mercedes, A Class,2013,Manual,32713,Diesel,74.3,1.5,9990
Mercedes, A Class,2014,Manual,48494,Petrol,50.4,1.6,10990
Mercedes, S Class,2001,Automatic,108800,Diesel,31.7,3.2,1695
Mercedes, CL Class,2015,Semi-Auto,17568,Diesel,70.6,2.1,17950
Mercedes, C Class,2017,Automatic,32664,Petrol,40.9,2.0,20995
Mercedes, A Class,2016,Manual,18577,Diesel,68.9,1.5,15299
Mercedes, E Class,2014,Automatic,56477,Diesel,64.2,2.1,11999
Mercedes, A Class,2017,Manual,18154,Diesel,65.7,2.1,14699
Mercedes, C Class,2018,Automatic,31708,Diesel,61.4,2.1,18999
Mercedes, A Class,2013,Automatic,49737,Diesel,64.2,2.1,12999
Mercedes, E Class,2014,Automatic,20437,Diesel,57.7,2.1,14995
Mercedes, E Class,2018,Automatic,24000,Diesel,61.4,0.0,22738
Mercedes, CLK,2003,Automatic,105000,Diesel,39.2,2.7,3376
Mercedes, A Class,2013,Manual,51000,Diesel,61.4,1.8,11595
Mercedes, C Class,2018,Automatic,9695,Diesel,64.2,2.0,24999
Mercedes, C Class,2016,Automatic,24735,Diesel,65.7,2.1,23299
Mercedes, SLK,2013,Automatic,35116,Diesel,56.5,2.1,10699
Mercedes, A Class,2018,Automatic,9385,Petrol,28.5,1.3,19439
Mercedes, A Class,2015,Manual,19561,Petrol,48.7,1.6,13000
Mercedes, A Class,2015,Manual,37274,Diesel,70.6,1.5,12299
Mercedes, A Class,2017,Manual,13410,Diesel,72.4,1.5,14499
Mercedes, CL Class,2018,Manual,11107,Petrol,51.4,1.6,19069
Mercedes, C Class,2011,Automatic,80268,Diesel,56.5,2.1,7449
Mercedes, CL Class,2014,Manual,49491,Petrol,50.4,1.6,13499
Mercedes, GL Class,2016,Automatic,34586,Diesel,56.6,2.1,16999
Mercedes, A Class,2015,Manual,42379,Diesel,72.4,1.5,11869
Mercedes, A Class,2017,Manual,34243,Diesel,68.9,1.5,15199
Mercedes, C Class,2017,Automatic,45960,Hybrid,134.5,2.0,19199
Mercedes, A Class,2016,Automatic,47130,Diesel,67.3,2.1,14799
Mercedes, E Class,2018,Automatic,22073,Diesel,72.4,2.0,20599
Mercedes, C Class,2015,Automatic,47012,Diesel,62.8,2.1,14819
Mercedes, C Class,2013,Automatic,25525,Petrol,46.3,1.6,11999
Mercedes, B Class,2018,Automatic,9867,Diesel,68.9,2.1,14999
Mercedes, C Class,2016,Manual,55154,Diesel,65.7,1.6,13499
Mercedes, B Class,2014,Manual,59587,Diesel,61.4,1.5,8699
Mercedes, GL Class,2018,Automatic,14505,Petrol,50.4,1.6,20699
Mercedes, SLK,2013,Automatic,43739,Diesel,56.5,2.1,10499
Mercedes, C Class,2016,Automatic,30497,Hybrid,134.5,2.0,19999
Mercedes, C Class,2013,Automatic,57062,Diesel,54.3,2.1,10699
Mercedes, A Class,2017,Automatic,10707,Diesel,68.9,2.1,17399
Mercedes, C Class,2018,Automatic,9047,Diesel,60.1,2.1,19399
Mercedes, GL Class,2018,Automatic,13436,Petrol,50.4,1.6,19999
Mercedes, C Class,2019,Automatic,7137,Petrol,47.1,1.5,24899
Mercedes, E Class,2015,Automatic,35995,Petrol,37.7,3.5,19699
Mercedes, A Class,2017,Automatic,64106,Diesel,70.6,2.1,12999
Mercedes, A Class,2016,Manual,16489,Diesel,68.9,1.5,15939
Mercedes, C Class,2018,Automatic,25396,Diesel,61.4,2.1,19999
Mercedes, C Class,2011,Manual,64000,Petrol,38.7,1.8,7999
Mercedes, A Class,2014,Manual,52000,Diesel,72.4,1.5,9799
Mercedes, E Class,2015,Automatic,27986,Diesel,57.7,2.2,14995
Mercedes, CLS Class,2016,Automatic,53000,Diesel,56.5,2.1,18995
Mercedes, C Class,2015,Manual,76157,Petrol,51.4,2.0,10799
Mercedes, C Class,2018,Automatic,10493,Diesel,64.2,2.1,19499
Mercedes, A Class,2017,Manual,14174,Diesel,65.7,2.1,15399
Mercedes, C Class,2018,Automatic,36926,Diesel,61.4,2.0,21999
Mercedes, M Class,2015,Automatic,75358,Diesel,39.2,2.1,19689
Mercedes, A Class,2018,Manual,26758,Petrol,51.4,1.6,16699
Mercedes, C Class,2014,Automatic,49241,Diesel,64.2,2.1,14199
Mercedes, S Class,2010,Automatic,51238,Diesel,37.2,3.0,9995
Mercedes, E Class,2015,Semi-Auto,38000,Diesel,60.1,2.1,15995
Mercedes, SLK,2008,Automatic,65000,Petrol,34.4,1.8,6775
Mercedes, E Class,2013,Manual,75000,Diesel,52.3,2.1,10675
Mercedes, A Class,2013,Manual,60000,Diesel,72.4,1.5,8975
Mercedes, A Class,2015,Manual,77000,Diesel,70.6,1.5,10995
Mercedes, C Class,2007,Semi-Auto,62000,Diesel,42.2,2.1,5995
Mercedes, C Class,2010,Automatic,90000,Diesel,47.9,2.1,5975
Mercedes, GL Class,2014,Automatic,35598,Diesel,55.4,2.1,16499
Mercedes, A Class,2016,Semi-Auto,39266,Diesel,74.3,1.5,13450
Mercedes, C Class,2014,Automatic,41000,Diesel,64.2,2.1,16450
Mercedes, C Class,2018,Automatic,19941,Diesel,65.7,1.6,18700
Mercedes, A Class,2015,Manual,59558,Diesel,62.8,2.1,14499
Mercedes, A Class,2016,Manual,20952,Diesel,68.9,1.5,15921
Mercedes, S Class,2016,Automatic,27000,Diesel,50.4,3.0,30000
Mercedes, E Class,2014,Automatic,38800,Diesel,57.7,2.1,15695
Mercedes, E Class,2009,Automatic,131711,Diesel,27.7,3.0,3995
Mercedes, C Class,2014,Automatic,68000,Diesel,62.8,1.8,10995
Mercedes, M Class,2010,Automatic,46000,Diesel,31.0,3.0,12995
Mercedes, M Class,2007,Automatic,67000,Diesel,28.8,3.0,6750
Mercedes, C Class,2017,Automatic,26213,Diesel,65.7,2.1,21399
Mercedes, E Class,2010,Automatic,94873,Diesel,44.1,3.0,8949
Mercedes, M Class,2010,Automatic,155876,Diesel,32.5,3.0,7449
Mercedes, A Class,2016,Automatic,21068,Diesel,74.3,1.5,17295
Mercedes, C Class,2016,Automatic,27268,Diesel,64.2,2.1,16449
Mercedes, A Class,2018,Automatic,12215,Petrol,28.5,1.3,19879
Mercedes, A Class,2017,Manual,8961,Diesel,68.9,1.5,16919
Mercedes, A Class,2015,Manual,28051,Petrol,49.6,1.6,13959
Mercedes, A Class,2016,Manual,7925,Petrol,41.5,2.0,19499
Mercedes, A Class,2016,Manual,43132,Diesel,68.9,1.5,14459
Mercedes, C Class,2016,Manual,17757,Petrol,53.3,2.0,17779
Mercedes, C Class,2016,Manual,15664,Petrol,53.3,2.0,14739
Mercedes, E Class,2014,Manual,28436,Diesel,54.3,2.1,12995
Mercedes, A Class,2007,Manual,79485,Petrol,45.6,1.5,2795
Mercedes, B Class,2016,Automatic,67558,Diesel,67.3,2.1,12441
Mercedes, CL Class,2016,Semi-Auto,52819,Diesel,67.3,2.1,16299
Mercedes, C Class,2016,Automatic,25334,Petrol,51.4,2.0,18999
Mercedes, A Class,2016,Manual,27636,Diesel,68.9,1.5,14799
Mercedes, C Class,2014,Automatic,34032,Diesel,64.2,2.1,16499
Mercedes, A Class,2013,Automatic,29526,Petrol,50.4,1.6,11599
Mercedes, C Class,2015,Automatic,35592,Diesel,64.2,2.1,16679
Mercedes, C Class,2018,Automatic,24564,Diesel,61.4,2.1,19999
Mercedes, A Class,2018,Manual,24117,Diesel,62.8,2.1,16869
Mercedes, R Class,2011,Automatic,75857,Diesel,33.2,3.0,11999
Mercedes, E Class,2014,Automatic,60690,Diesel,55.4,2.1,12899
Mercedes, C Class,2018,Automatic,20173,Diesel,61.4,2.1,19799
Mercedes, GL Class,2018,Automatic,17231,Petrol,50.4,1.6,19699
Mercedes, A Class,2017,Manual,20753,Diesel,68.9,1.5,15499
Mercedes, C Class,2016,Manual,28960,Diesel,72.4,1.6,13999
Mercedes, B Class,2015,Manual,13437,Diesel,64.2,2.1,11499
Mercedes, E Class,2018,Automatic,20304,Diesel,72.4,2.0,21500
Mercedes, C Class,2019,Automatic,9683,Petrol,46.3,1.5,17999
Mercedes, C Class,2016,Automatic,74252,Hybrid,134.5,2.0,16879
Mercedes, C Class,2015,Automatic,49468,Diesel,64.2,2.1,14370
Mercedes, C Class,2015,Automatic,24352,Diesel,68.9,2.1,18199
Mercedes, C Class,2015,Automatic,55978,Diesel,61.4,2.1,16999
Mercedes, GL Class,2017,Automatic,69751,Diesel,56.5,2.1,17399
Mercedes, A Class,2016,Manual,18593,Diesel,80.7,1.5,12999
Mercedes, A Class,2016,Manual,24017,Petrol,49.6,1.6,15999
Mercedes, A Class,2014,Manual,48846,Diesel,62.8,2.1,12499
Mercedes, C Class,2013,Manual,58654,Diesel,52.3,2.1,10199
Mercedes, C Class,2016,Manual,38764,Diesel,68.9,2.1,14799
Mercedes, CL Class,2017,Manual,52417,Diesel,67.3,2.1,14999
Mercedes, C Class,2016,Automatic,33608,Diesel,67.3,2.1,19349
Mercedes, GL Class,2018,Manual,25458,Petrol,48.7,1.6,17699
Mercedes, SL CLASS,2018,Automatic,8942,Petrol,48.7,1.6,18999
Mercedes, C Class,2018,Automatic,28848,Diesel,64.2,2.1,18799
Mercedes, A Class,2018,Automatic,16872,Diesel,65.7,1.5,18499
Mercedes, C Class,2014,Automatic,85699,Diesel,64.2,2.1,8999
Mercedes, C Class,2017,Automatic,33368,Diesel,64.2,2.1,16999
Mercedes, A Class,2017,Manual,27654,Diesel,72.4,1.5,13499
Mercedes, C Class,2017,Manual,47106,Diesel,70.6,1.6,14999
Mercedes, A Class,2014,Manual,43830,Diesel,70.6,1.5,11499
Mercedes, A Class,2016,Manual,38425,Diesel,68.9,1.5,13999
Mercedes, A Class,2017,Manual,50827,Diesel,72.4,1.5,13899
Mercedes, B Class,2012,Automatic,74397,Petrol,47.9,1.6,7899
Mercedes, GL Class,2016,Manual,26809,Diesel,67.3,2.1,15699
Mercedes, C Class,2016,Automatic,45250,Diesel,64.2,2.1,18399
Mercedes, C Class,2017,Automatic,47053,Diesel,60.1,2.1,19399
Mercedes, E Class,2013,Automatic,15759,Diesel,58.9,2.1,13599
Mercedes, A Class,2017,Automatic,23224,Diesel,74.3,1.5,15999
Mercedes, C Class,2015,Automatic,70804,Diesel,60.1,2.1,12800
Mercedes, E Class,2018,Automatic,26439,Diesel,72.4,2.0,19899
Mercedes, C Class,2018,Automatic,10815,Diesel,60.1,2.1,21199
Mercedes, E Class,2016,Automatic,35805,Diesel,72.4,2.0,17399
Mercedes, C Class,2013,Automatic,86136,Diesel,57.7,2.1,8099
Mercedes, GL Class,2014,Automatic,24809,Petrol,42.8,2.0,17499
Mercedes, C Class,2016,Manual,9578,Diesel,70.6,2.1,15391
Mercedes, E Class,2016,Automatic,24267,Diesel,54.3,3.0,19299
Mercedes, C Class,2014,Automatic,46931,Diesel,53.3,2.1,11999
Mercedes, M Class,2012,Automatic,62639,Diesel,39.2,3.0,15699
Mercedes, A Class,2018,Manual,18828,Petrol,51.4,1.6,17149
Mercedes, E Class,2016,Automatic,80652,Diesel,67.3,2.0,15699
Mercedes, E Class,2015,Automatic,95008,Diesel,56.5,2.1,12437
Mercedes, GL Class,2015,Automatic,41270,Diesel,62.8,2.1,15299
Mercedes, GL Class,2018,Automatic,12471,Petrol,50.4,1.6,19999
Mercedes, GL Class,2017,Automatic,30827,Diesel,47.9,2.1,27999
Mercedes, A Class,2015,Automatic,19511,Diesel,64.2,2.1,15175
Mercedes, E Class,2017,Automatic,37722,Diesel,65.7,2.0,19599
Mercedes, C Class,2018,Automatic,10346,Petrol,43.5,2.0,22899
Mercedes, E Class,2013,Automatic,43959,Diesel,57.7,2.1,11250
Mercedes, A Class,2017,Manual,11665,Diesel,65.7,2.1,15599
Mercedes, A Class,2018,Automatic,4618,Petrol,53.3,1.3,23799
Mercedes, A Class,2016,Automatic,31817,Diesel,76.4,1.5,13699
Mercedes, C Class,2016,Automatic,47360,Diesel,64.2,2.1,15199
Mercedes, C Class,2016,Manual,16225,Petrol,49.6,2.0,19799
Mercedes, CL Class,2016,Manual,25668,Petrol,51.4,1.6,16999
Mercedes, CLS Class,2011,Automatic,28738,Diesel,46.3,3.0,13299
Mercedes, C Class,2015,Automatic,69037,Hybrid,76.4,2.1,14699
